飛び出す	とびだす	to jump out, to rush out, to fly out., to appear (suddenly)., to protrude, to project., to butt in.
歩道	ほどう	footpath, walkway, sidewalk.
望む	のぞむ	to desire., to wish for, to expect., to see, to command (a view of).
要するに	ようするに	in a word, after all, the point is ..., in short ..., to put simply, the long and short of it is that .....
嵐	あらし	storm, tempest., difficulty, trouble.
扱う	あつかう	to handle, to deal with, to treat.
移す	うつす	to change, to swap, to substitute, to transfer., to change the object of one's interest or focus., to spend or take time., to infect., to permeate something with the smell or colour of something., to move on to the next or different stage of (a plan, etc.).
衣服	いふく	clothes.
楽	らく	comfort, ease., raku pottery.
掲示	けいじ	notice, bulletin, post, posting, placard.
迎え	むかえ	meeting, greeting, welcome.
食欲	しょくよく	appetite (for food).
真っ赤	まっか	bright red, deep red, flushed (of face)., downright (e.g. lie), complete, utter.
診察	しんさつ	medical examination.
生き物	いきもの	living thing, animal.
前者	ぜんしゃ	the former.
双子	ふたご, そうし	twins, twin.
頂上	ちょうじょう	top, summit, peak.
不思議	ふしぎ	wonder, miracle, strange, mystery, marvel, curiosity.
物事	ものごと	things, everything.
粉	こな, こ	flour, meal, powder.
塀	へい	wall., fence.
便り	たより	news, tidings, information, correspondence, letter.
泡	あわ, あぶく	bubble, foam, froth, head on beer.
綿	わた	cotton plant (Gossypium spp.)., batting, wadding, padding.
毛布	もうふ	blanket.
夜中	よなか	midnight, dead of night.
商人	しょうにん, あきんど, あきうど, あきゅうど, あきびと	trader, shopkeeper, merchant.
空き	あき	space, room, emptiness, gap., opening, vacancy, empty seat., free time, time to spare., disuse, unused thing.
意志	いし	will, volition, intention, intent, determination.
猿	さる, サル	monkey (esp. the Japanese macaque, Macaca fuscata), ape, non-human primate., sly person., idiot, hick., sliding wooden bolt (for holding a door or window shut)., clasp used to control the height of a pot-hook.
我慢	がまん	patience, endurance, perseverance, tolerance, self-control, self-denial.
外す	はずす	to unfasten, to undo., to remove, to take off, to deinstall., to leave, to step out, to slip away., to miss (a target).
疑う	うたがう	to doubt, to distrust, to be suspicious of, to suspect.
偶然	ぐうぜん	(by) chance, unexpectedly, suddenly, accident, fortuity, by coincidence.
芝生	しばふ	lawn.
従って	したがって	therefore, consequently, accordingly.
書物	しょもつ	books.
親友	しんゆう	close friend, bosom (old, intimate) friend, buddy, crony, chum.
体温	たいおん	temperature, body temperature (human, animal).
題	だい	title, subject, theme, topic., problem (on a test), question., counter for questions (on a test).
単語	たんご	word, vocabulary, (usually) single-character word.
道徳	どうとく	morals.
謎	なぞ	riddle, puzzle, enigma, mystery., enigmatic, mysterious.
破る	やぶる	to tear, to violate, to defeat, to smash, to destroy, to break (e.g. password).
無視	むし	disregarding, ignoring.
夜明け	よあけ	dawn, daybreak.
王様	おうさま	king.
回す	まわす	to turn, to rotate, to gyrate., to circulate, to send around., to surround., to put something to a new use (e.g. leftovers)., (after the -masu stem of a verb) ... around (i.e. to chase someone around)., to dial (e.g. telephone number)., to invest., to gang-rape.
完了	かんりょう	completion, conclusion., perfect (tense, form, aspect).
記入	きにゅう	entry, filling in of forms.
起こる	おこる	to occur, to happen.
救う	すくう	to rescue from, to help out of, to save.
恐らく	おそらく	perhaps, likely, probably, I dare say.
幸い	さいわい	happiness, blessedness, luck, fortune, felicity., luckily, fortunately.
作物	さくもつ	produce (e.g. agricultural), crops.
素敵	すてき	lovely, dreamy, beautiful, great, fantastic, superb, cool, capital.
達する	たっする	to reach, to get to.
無駄	むだ	futility, uselessness, pointlessness.
裏切る	うらぎる	to betray, to turn traitor to, to double-cross.
恐れる	おそれる	to fear, to be afraid of.
少々	しょうしょう	just a minute, small quantity.
何で	なんで	why?, what for?., how?, by what means?.
沖	おき	open sea.
学期	がっき	school term, semester.
機嫌	きげん	humour, humor, temper, mood, spirits., safety, health, well-being, one's situation., in a good mood, in high spirits, happy, cheery, merry, chipper.
決心	けっしん	determination, resolution.
嫌う	きらう	to hate, to dislike, to loathe.
合図	あいず	sign, signal.
次第	しだい	dependent upon., as soon as, immediately (upon)., circumstances., order, precedence, program, programme, agenda.
組む	くむ	to cross (legs or arms), to link (arms)., to put together, to construct, to assemble, to produce (e.g. TV program)., to braid, to plait., to grapple, to wrestle., to unite, to link up, to form an alliance., to set (e.g. type)., to issue (e.g. money order).
年中	ねんじゅう, ねんちゅう, ねんぢゅう	whole year, all year round, throughout the year., always, all the time., middle class (of a nursery school, etc.).
燃える	もえる	to burn, to get fired up.
発明	はつめい	invention., intelligent, clever.
万一	まんいち, ばんいち, まんいつ, ばんいつ	emergency, unlikely event., by some chance, by some possibility.
略	ほぼ	almost, roughly, approximately.
礼儀	れいぎ	manners, courtesy, etiquette.
追いつく	おいつく	to overtake, to catch up (with).
引用	いんよう	quotation, citation, reference.
害	がい	injury, harm, evil influence, damage.
券	けん	ticket, coupon, bond, certificate.
軒	のき	eaves., narrow aisle surrounding the core of a temple building.
好む	このむ	to like, to prefer.
硬貨	こうか	coin., hard currency.
数える	かぞえる	to count, to enumerate.
尊敬	そんけい	respect, esteem, reverence, honour, honor.
答案	とうあん	examination paper, examination script.
連れ	つれ	companion, company.
虫歯	むしば, うし, くし	cavity, tooth decay, decayed tooth, caries.
越す	こす	to cross over (e.g. mountain), to go across., to go over (e.g. with audience)., to pass time (e.g. a winter)., to surpass, to be better than, to exceed., to move house., to go, to come.
恩	おん	favour, favor, obligation, debt of gratitude.
火曜	かよう	Tuesday.
刈る	かる	to cut (hair), to mow (grass), to harvest, to clip, to shear, to reap, to trim, to prune.
苦しい	くるしい	painful, difficult, agonizing., needy, tight (budget), straitened (circumstances)., forced (smile, joke), lame (excuse), strained (interpretation)., awkward (situation), painful (position)., (after masu stem) hard to do, unpleasant.
更に	さらに	furthermore, again, after all, more and more, moreover, even more.
試す	ためす	to attempt, to test, to try out.
束	たば	bundle, bunch, sheaf.
動かす	うごかす	to move, to shift, to operate, to set in motion, to mobilize, to mobilise., to inspire, to rouse, to move (e.g. feeling), to influence., to deny, to change.
悩む	なやむ	to be worried, to be troubled.
貧しい	まずしい	poor, needy.
不可	ふか	wrong, bad, improper, unjustifiable, inadvisable., not allowed, not possible., failing grade.
予期	よき	expectation, assume will happen, forecast.
注ぐ	そそぐ	to pour (into), to fill., to sprinkle on from above, to shed (e.g. tears)., to concentrate one's spirit (strength, attention) on., to fall onto (of rain, snow).
幸運	こううん	good luck, fortune.
見当	けんとう	aim, mark, estimate, guess, approximation, direction.
粗末	そまつ	crude, rough, plain, humble, shabby.
知能	ちのう	intelligence, intellect, brains.
適度	てきど	moderate.
髪の毛	かみのけ	hair (head).
愉快	ゆかい	pleasant, happy.
有能	ゆうのう	able, capable, efficient, skill.
両替	りょうがえ	change, money exchange.
脇	わき	armpit, under one's arm, side, flank., beside, close to, near, by., aside, to the side, away, out of the way., off-track, off-topic., deuteragonist, supporting role., second verse (in a linked series of poems).
頼る	たよる	to rely on, to have recourse to, to depend on.
引っ張る	ひっぱる	to pull, to draw, to pull tight., to string (lines), to run (cable), to stretch., to pull towards oneself (e.g. someone's sleeve)., to drag, to haul, to tow., to lead (e.g. one's followers)., to take someone somewhere (e.g. a suspect to the police)., to tempt into joining, to strongly invite to join., to delay, to prolong., to lengthen the pronunciation (of a word)., to quote, to cite, to reference., to pull the ball., to wear, to put on.
握る	にぎる	to clasp, to grasp, to grip, to clutch., to make (nigirizushi, rice ball, etc.), to form, to press into shape, to mold, to mould., to seize (power, etc.), to take hold of.
加減	かげん	addition and subtraction., allowance for., degree, extent, measure., condition, state of health., seasoning, flavor, flavour, moderation, adjustment., influence (of the weather)., chance.
確かめる	たしかめる	to ascertain, to check, to make sure.
恐ろしい	おそろしい	terrible, dreadful, terrifying, frightening, frightened., surprising, startling, tremendous, amazing.
減らす	へらす	to abate, to decrease, to diminish, to shorten.
減る	へる	to decrease (in size or number), to diminish, to abate.
黒板	こくばん	blackboard.
鎖	くさり	chain, chains.
書斎	しょさい	study, library, den, home office, reading room.
助ける	たすける	to help, to save, to rescue, to give relief to, to spare (life), to reinforce, to promote, to abet.
尻	しり	buttocks, behind, rump, bottom., undersurface, bottom., last place, end., consequence.
通す	とおす	to stick through, to force through., to spread throughout, to thoroughly diffuse., to make a path between two points., to proceed in a logical manner., to let pass, to allow through., to lead (someone) into (a house, room, etc.), to show in., to go through (a middleman)., to (look, listen) through (a window, wall, etc.)., to pass (a law, applicant, etc.)., to force to accept, to force agreement., to continue (in a state), to persist in., to do to the entirety of, to cover all of, to span the whole ...., to do from beginning to end without a break., to convey (one's ideas, etc.) to the other party., (after the -te form of a verb) to do to the end, to carry through, to complete.
辺り	あたり, ほとり	on the bank of, by the side of (e.g. a river, pond)., (in the) neighbourhood, neighborhood, vicinity, nearby.
育つ	そだつ	to be raised (e.g. child), to be brought up, to grow (up).
加わる	くわわる	to be added to, to be appended., to join in (e.g. a group of friends), to participate., to increase (e.g. heat), to gain in (e.g. influence), to grow, to gather (speed)., to be subject to (e.g. pressure).
申し訳	もうしわけ	apology, excuse.
正確	せいかく	accurate, punctual, exact, authentic, veracious.
眺める	ながめる	to view, to gaze at.
縄	なわ	rope, cord., policeman's rope.
預ける	あずける	to give into custody, to leave (a child) in the care of, to entrust, to deposit., to lean on, to put one's weight on.
陽気	ようき	cheerful, jovial, merry, lively., weather, season., spirit of yang.
お前	おまえ, おまい, おめえ	you (formerly honorific, now sometimes derog. term referring to an equal or inferior)., presence (of a god, nobleman, etc.).
今に	いまに	before long, even now.
倒す	たおす	to throw down, to bring down, to blow down, to fell, to knock down, to set (something) down on its side, to turn (something) on its side., to kill, to defeat, to beat., to overthrow, to trip up, to ruin., to leave unpaid, to cheat.
命じる	めいじる	to order, to command, to appoint.
用いる	もちいる	to use, to make use of, to utilize, to utilise.
激しい	はげしい	violent, furious, tempestuous., extreme, intense, fierce., fervent, vehement., incessant, relentless.
悲しむ	かなしむ	to be sad, to mourn for, to regret.
癖	くせ, へき	habit (often a bad habit, i.e. vice), tendency., peculiarity, idiosyncrasy, mannerism., crease, wrinkle, curl, kink.
戻す	もどす	to put back, to return, to give back, to restore (to a previous state, e.g. defrosting, reconstituting, reconciling), to turn back (e.g. clock hand)., to vomit, to throw up., to recover (of a market price).
厄介	やっかい	trouble, burden, nuisance, bother, worry., care, dependence, support, kindness, obligation, staying (with a person).
籠	かご	basket (shopping, etc.), hamper, cage.
可哀相	かわいそう	poor, pitiable, pathetic, pitiful.
度々	たびたび	often, again and again, over and over again, repeatedly, frequently.
噂	うわさ	rumour, rumor, report, hearsay, gossip, common talk.
加える	くわえる	to add, to add up, to sum up, to append, to annex., to increase, to gather (e.g. speed), to pick up., to include, to count in, to let join., to inflict (damage), to deal, to give.
試し	ためし	trial, test.
祝う	いわう	to congratulate, to celebrate, to observe (a festival).
親しい	したしい	intimate, close (e.g. friend).
閉じる	とじる	to close (e.g. book, eyes, meeting, etc.), to shut.
雇う	やとう	to employ., to hire, to charter.
決まり	きまり	rule, regulation., settlement, conclusion, end, agreement, arrangement., habit, custom, habitual way., countenance in front of another person, face.
彼方此方	あちこち, あちらこちら, あっちこっち, かなたこなた, あなたこなた, アチコチ	here and there., to get things in the wrong order (back to front), to become muddled up.
伸びる	のびる	to stretch, to extend, to lengthen, to spread., to make progress, to grow (beard, body height)., to grow stale (soba)., to be straightened, to be flattened, to be smoothed., to be exhausted., to be postponed, to be prolonged.
頬	ほお, ほほ	cheek (of face).
インク		ink.
地区	ちく	district, section, sector.
意思	いし	intention, purpose.
貢献	こうけん	contribution (furthering a goal or cause), services (to a cause).
何も	なにも	nothing (with neg. verbs), not any., and everything else (with noun plus "mo"), all.
具体	ぐたい	concrete, tangible, material.
銃	じゅう	gun, rifle, small arms.
他	た	other (esp. people and abstract matters).
食糧	しょくりょう	food (esp. staple food such as rice or wheat), provisions, rations, food supply.
宅	たく	house, home, husband.
幕	まく	curtain, bunting., act (in play).
予測	よそく	prediction, estimation.
次々	つぎつぎ	in succession, one by one.
王	おう	king, ruler, sovereign, monarch., king (for senior player) (shogi)., tycoon, magnate, champion, master.
詩	し	poem, verse of poetry.
支給	しきゅう	provision, supply, payment, allowance, grant.
同僚	どうりょう	coworker, co-worker, colleague, associate.
級	きゅう	class, grade, rank, school class, grade.
職	しょく, そく	job, work, employment, occupation, position., duties., trade, skill.
取り上げる	とりあげる	to pick up, to take up., to adopt, to feature, to accept, to listen to., to take away, to confiscate, to deprive, to disqualify., to deliver (a child).
伸ばす	のばす	to grow long (e.g. hair, nails)., to lengthen, to extend, to stretch., to reach out, to hold out., to straighten, to smooth out., to spread evenly (dough, cream, etc.)., to dilute, to thin out., to postpone., to prolong., to strengthen, to develop, to expand.
菓子	かし	pastry, confectionery.
絶滅	ぜつめつ	destruction, extinction.
快適	かいてき	pleasant, agreeable, comfortable.
捕まる	つかまる	to be caught, to be arrested., to hold on to, to grasp., to find (e.g. proof), to get (e.g. a taxi)., to be detained by.
便	びん	flight (e.g. airline flight), trip (e.g. train trip), service., mail, post, letter., opportunity, chance.
人ごみ	ひとごみ	crowd of people.
豆	まめ	legume (esp. edible legumes or their seeds, such as beans, peas, pulses, etc.), beans, peas., soya bean (soybean), soy (Glycine max)., female genitalia (esp. the clitoris)., kidney., miniature, tiny., child.
勧める	すすめる	to recommend, to advise, to encourage, to offer (wine).
学	がく	-ology, -ics, study of ...., learning, scholarship, erudition, knowledge.
段	だん	step, stair, (flight of) steps, (row of) stitches, columns (of print)., grade, rank, level., counter for breaks in written language (or speech, etc.).
老い	おい	old age, old person, the old, the aged.
餌	えさ, え	feed, bait.
学ぶ	まなぶ	to study (in depth), to learn, to take lessons in.
似合う	にあう	to suit, to match, to become, to be like.
真剣	しんけん	seriousness, earnestness., real sword (as opposed to unsharpened or wooden practice weapon).
霜	しも	frost.
袖	そで	sleeve., wing (of a stage).
地平線	ちへいせん	horizon (related to land).
遅刻	ちこく	lateness, late coming.
通り過ぎる	とおりすぎる	to pass, to pass through.
得る	うる	(after the -masu stem of a verb) to be able to ..., can ...., to get, to acquire, to obtain, to procure, to earn, to win, to gain, to secure, to attain.
発車	はっしゃ	departure of a vehicle.
罰する	ばっする	to punish, to penalize, to penalise.
防ぐ	ふせぐ	to defend (against), to protect, to prevent.
割る	わる	to divide, to cut, to break, to halve, to separate, to split, to rip, to crack, to smash, to dilute.
居眠り	いねむり	nodding off (while sitting), dozing.
強調	きょうちょう	emphasis, highlight, stress, stressed point.
行儀	ぎょうぎ	manners, behavior, behaviour.
飼う	かう	to keep (a pet or other animal), to raise, to have, to own, to feed.
反抗	はんこう	opposition, resistance, insubordination, defiance, hostility, rebellion.
飛ばす	とばす	to fly, to fire, to hurl, to launch, to make fly., to skip over, to omit, to drop (e.g. stitch)., to run or drive fast, to gallop., to spread a rumour (rumor), to tell a story, to tell a joke., to remove, to get rid of, to transfer., to attack, to jeer at.
包み	つつみ	bundle, package, parcel, bale.
要点	ようてん	gist, main point.
劣る	おとる	to be inferior to, to be less good at, to fall behind.
論じる	ろんじる	to argue, to discuss, to debate.
飽きる	あきる	to get tired of, to lose interest in, to have enough.
満ちる	みちる	to be full., to wax (e.g. moon)., to rise (e.g. tide)., to mature, to expire.
途端	とたん	just (now, at the moment, etc.).
膝	ひざ	knee, lap.
含む	ふくむ, くくむ	to contain, to comprise, to have, to hold, to include, to embrace., to hold in the mouth., to bear in mind, to understand, to harbor (grudge, etc.), to harbour., to express (emotion, etc.), to imply.
気の毒	きのどく	pitiful, unfortunate, (a) pity.
手品	てじな	sleight of hand, conjuring trick, magic, juggling.
与える	あたえる	to give (esp. to someone of lower status), to bestow, to grant, to confer, to present, to award., to provide, to afford, to offer, to supply., to assign., to cause., to pass (a variable to a function).
用心	ようじん	care, precaution, guarding, caution.
連想	れんそう	association (of ideas), being reminded (of something), suggestion.
例え	たとえ	example., simile, metaphor, allegory, fable, parable.
眺め	ながめ	scene, view, prospect, outlook.
去る	さる	to leave, to go away., to pass, to elapse., to be distant., to send away, to drive off, to divorce., ... completely., last ... (e.g. "last April").
狂う	くるう	to go mad., to get out of order, to go amiss.
作法	さほう, さくほう	manners, etiquette, propriety., manner of production (esp. of prose, poetry, etc.), way of making.
不平	ふへい	complaint, discontent, dissatisfaction.
賢い	かしこい	wise, clever, smart.
親戚	しんせき	relative, relation, kin.
迷子	まいご	lost child, lost person, stray child, missing child.
離す	はなす	to separate, to part, to divide, to keep apart.
泳ぎ	およぎ	swimming.
過ごす	すごす	to pass (time), to spend., to overdo (esp. of one's alcohol consumption), to drink (alcohol)., to overdo, to do too much., to ... without acting on it.
願う	ねがう	to desire, to wish, to hope., to beg, to request, to implore, to pray., to have something done for oneself.
及ぼす	およぼす	to exert, to cause, to exercise.
上達	じょうたつ	improvement (e.g. in skill, ability), advance, progress., communication of opinions of the general populace to those of high rank.
気付く	きづく	to notice, to recognize, to recognise, to become aware of, to perceive, to realize, to realise.
詰まり	つまり	that is to say, that is, in other words, I mean., in short, in brief, to sum up, ultimately, in the end, in the long run, when all is said and done, what it all comes down to, when you get right down to it, basically., clogging, obstruction, stuffing, (degree of) blockage., shrinkage., end, conclusion.
訓	くん, くに	native Japanese reading (rendering) of a Chinese character.
兎	うさぎ, う, ウサギ	rabbit, hare, coney, cony, lagomorph (esp. leporids).
濃い	こい	deep (colour), dark., strong (flavour, smell, etc.)., thick (consistency), dense., strong (possibility, etc.)., thick (i.e. "as thick as thieves"), close, deep (love, etc.).
暗記	あんき	memorization, memorisation, learning by heart.
凍る	こおる	to freeze, to be frozen over, to congeal.
動詞	どうし	verb.
秒	びょう	second (60th min).
物音	ものおと	sounds.
食う	くう	to eat., to live, to make a living, to survive., to bite, to sting (as insects do)., to tease, to torment, to taunt, to make light of, to make fun of., to encroach on, to eat into, to consume., to defeat a superior, to threaten a position., to consume time and-or resources., to receive something (usu. an unfavourable event)., to have sexual relations with a woman, esp. for the first time.
広がる	ひろがる	to spread (out), to extend, to stretch, to reach to, to get around, to fill (e.g. a space).
基づく	もとづく	to be grounded on, to be based on, to be due to, to originate from.
対する	たいする	to face (each other), to be facing., to be directed toward (the future, etc.), to be in response to, to be related to., to receive (a client, etc.)., to compare with, to contrast with, to be in opposition with, to be opposed to., to confront, to oppose, to compete with.
哀れ	あわれ	pity, sorrow, grief, misery, compassion, pathos., pitiable, pitiful, pathetic, miserable., alack, alas.
徐々	じょじょ	gradually, steadily, quietly, slowly, little by little., soon.
生じる	しょうじる	to produce, to yield, to cause., to result from, to arise, to be generated.
夢中	むちゅう	daze, (in a) trance, ecstasy, delirium, engrossment, within a (deep) dream.
約	やく	approximately, about., promise., shortening, reduction, simplification., contraction (in phonetics).
横切る	よこぎる	to cross (e.g. road), to traverse.
積もる	つもる	to pile up, to accumulate., to estimate.
適する	てきする	to fit, to suit.
当たる	あたる	to be hit, to strike., to touch, to be in contact, to be affixed., to be equivalent to, to be applicable, to apply to., to be right on the money (of a prediction, criticism, etc.)., to be selected (in a lottery, etc.), to win., to be successful, to go well, to be a hit., to face, to confront., to lie (in the direction of)., to undertake, to be assigned., to be stricken (by food poisoning, heat, etc.), to be afflicted., to be called upon (by the teacher)., to treat (esp. harshly), to lash out at., to be unnecessary., to be hitting well, to be on a hitting streak., (in fishing) to feel a bite., (of fruit, etc.) to be bruised, to spoil., to feel (something) out, to probe into, to check (i.e. by comparison)., to shave., to be a relative of a person, to stand in a relationship.
転ぶ	ころぶ, まろぶ	to fall down, to fall over.
クラシック		classical music., classic, classical., (the) classics.
ケース		case (e.g. receptacle, condition, event, legal action, letter style, etc.)., Computer-Aided Software Engineering, CASE.
バイオリン		violin.
因る	よる	to be due to, to be caused by., to depend on, to turn on., to be based on, to come from.
認める	みとめる	to recognize, to recognise, to observe, to notice., to deem, to judge, to assess., to approve, to deem acceptable, to allow., to admit, to accept, to confess (to a charge)., to watch steadily, to observe carefully., to renown, to give renown to, to appreciate, to acknowledge.
付ける	つける	to attach, to join, to add, to append, to affix, to stick, to glue, to fasten, to sew on, to apply (ointment)., to furnish (a house with)., to wear, to put on., to keep a diary, to make an entry., to appraise, to set (a price)., to bring alongside., to place (under guard or doctor)., to follow, to shadow., to load, to give (courage to)., to keep (an eye on)., to establish (relations or understanding)., to turn on (light).
腐る	くさる	to rot, to go bad, to decay, to spoil, to fester, to decompose, to turn sour (e.g. milk)., to corrode, to weather, to crumble., to become useless, to blunt, to weaken (from lack of practice)., to become depraved, to be degenerate, to be morally bankrupt, to be corrupt., to be depressed, to be dispirited, to feel discouraged, to feel down., indicates scorn or disdain for another's action.
避ける	さける, よける	to avoid (physical contact with)., to avoid (situation)., to ward off, to avert.
抱く	いだく, だく, うだく	to embrace, to hold in the arms (e.g. a baby), to hug., to harbour (e.g. grudge) (harbor), to bear (e.g. a grudge), to entertain (e.g. suspicion)., to have sex with, to make love to, to sleep with., to sit on eggs.
有り難う	ありがとう	Thank you, Thanks.
下ろす	おろす	to take down (e.g. flag), to launch (e.g. boat), to drop, to lower (e.g. ladder), to let (a person) off, to unload, to discharge., to drop off (a passenger from a vehicle), to let (a person) off., to withdraw money from an account., to wear (clothing) for the first time., to fillet (e.g. a fish).
効く	きく	to be effective, to show effect., to do its work, to carry out its function well., to be possible to use.
一人一人	ひとりひとり, ひとりびとり	one by one, each, one at a time.
例	れい	custom, practice, habit, usual., said, aforementioned., instance, example, case, illustration, usage., precedent.
鼠	ねずみ, ネズミ, ねず	mouse, rat., dark gray, dark grey, slate (color, colour).
無し	なし	without., unacceptable, not alright, unsatisfactory.
関する	かんする	to concern, to be related.
辞める	やめる	to resign, to retire, to quit, to leave (one's job, etc.).
信じる	しんじる	to believe, to believe in, to place trust in, to confide in, to have faith in.
停留所	ていりゅうじょ	bus stop, tram stop, stop, station.
刷る	する	to print., to color or pattern fabric using a wooden mold.
譲る	ゆずる	to turn over, to assign, to hand over, to transmit, to convey, to sell, to dispose of., to yield, to surrender, to concede.
申し込む	もうしこむ	to apply for, to make an application, to propose (marriage), to offer (mediation), to make an overture (of peace), to challenge, to lodge (objections), to request (an interview), to subscribe for, to book, to reserve.
酔う	よう	to get drunk, to become intoxicated., to feel sick (e.g. in a vehicle), to become nauseated., to be elated, to be exalted, to be spellbound, to be in raptures.
訴える	うったえる	to raise, to bring to (someone's attention)., to appeal to, to call for., to complain., to sue (a person), to take someone to court., to resort to (e.g. arms, violence).
熱中	ねっちゅう	going nuts (over something), enthusiasm, zeal, mania.
暮らす	くらす	to live, to get along., to spend (time).
咳	せき, しわぶき	cough, coughing, tussis.
逆らう	さからう	to go against, to oppose, to disobey, to defy.
退屈	たいくつ	tedium, boredom.
覚める	さめる	to wake, to wake up., to become sober, to sober up, to regain consciousness (e.g. after anaesthesia)., to come to one's senses, to be disillusioned.
経つ	たつ	to pass, to lapse.
沈む	しずむ	to sink, to feel depressed, to descend.
等しい	ひとしい	equal, similar, like, equivalent.
紐	ひも	string, cord., man who is financially dependent on a woman (such as a gigolo or, in the case of a prostitute, a pimp), pimp.
異なる	ことなる	to differ, to vary, to disagree.
稼ぐ	かせぐ	to earn income, to labor, to labour.
気に入る	きにいる	to be pleased with, to suit.
振る	ふる	to wave, to shake, to swing., to sprinkle, to throw (dice)., to cast (actor), to allocate (work)., to turn down (somebody), to reject, to jilt, to dump., to abandon, to give up, to ruin., to add kana indicating a reading of a word., to slightly change headings, to change directions., to extract by broiling, to prepare an infusion of, to decoct., to carry with great vigor (e.g. a portable shrine)., to bring up the main topic., to replace, to substitute., to set up a joke for somebody else.
真似	まね	imitating, copying, mimicry., behavior, behaviour, action, conduct.
粗い	あらい	coarse, rough.
利口	りこう	clever, intelligent, wise, bright, sharp, sensible, smart, shrewd., well-behaved (of kids, animals, etc), obedient, good.
立ち上がる	たちあがる	to stand up, to get up., to rise., to recover., to take action, to start., to make the initial charge., to start up, to boot up.
最中	さいちゅう, さなか	in the middle of, height of, in course of, midst.
覚ます	さます	to awaken., to disabuse., to sober up., to dampen, to throw a damper on, to spoil.
蕎麦	そば, そばむぎ, そまむぎ	buckwheat (Fagopyrum esculentum)., soba, Japanese buckwheat noodles.
指す	さす	to point., to nominate, to select someone, to specify some person., to identify, to indicate, to point out., to play (shogi)., to extend one's arm straight ahead (in dance).
上等	じょうとう	superiority, first-class, very good., (that's) just fine!, bring it on!.
即ち	すなわち	that is, namely, i.e..
余分	よぶん	extra, excess, surplus.
贅沢	ぜいたく	luxury, extravagance., to live in luxury.
器用	きよう	skillful, skilful, handy.
幼い	おさない, いとけない	very young., childish, immature.
仮令	たとえ, たとい	even if, if, though, although, supposing, supposing that.
苦しむ	くるしむ	to suffer, to groan, to be worried.
正に	まさに	exactly, surely, certainly., just (about to), on the verge (of doing or happening)., duly, naturally.
責める	せめる	to condemn, to blame, to criticize, to criticise, to reproach, to accuse., to urge, to press, to pester., to torture, to torment, to persecute., to break in (a horse).
頂戴	ちょうだい	receiving, reception, getting, being given., eating, drinking, having., please, please do for me.
通じる	つうじる	to be open (to traffic), to lead to, to communicate (with)., to flow (liquid, current), to pass, to get through to., to be understood, to be comprehended., to be honored, to be good., to be well versed in, to be well-informed., to communicate clandestinely, to keep in touch (e.g. with the enemy)., to form a liaison, to be intimate., to spread widely, to disseminate.
放す	はなす	to release, to let go, to free, to set free, to let loose, to turn loose., to add (pieces of eggplant, potato, etc.) to water, broth, etc..
馬鹿	ばか, バカ	fool, idiot., trivial matter, folly, absurdity., foolish, stupid, dull, absurd, ridiculous., Mactra chinensis (species of trough shell).
至る	いたる	to arrive at (e.g. a decision), to reach (a stage), to attain., to lead to (a place), to get to.
従う	したがう	to abide (by the rules), to obey, to follow, to accompany.
述べる	のべる	to state, to express, to mention.
増す	ます	to increase, to grow.
大屋	おおや	landlord, landlady.
流れる	ながれる	to stream, to flow (liquid, time, etc.), to run (ink)., to be washed away, to be carried., to drift, to float (e.g. clouds), to wander, to stray., to sweep (e.g. rumour, fire), to spread, to circulate., to be heard (e.g. music), to be played., to lapse (e.g. into indolence, despair)., to pass, to elapse, to be transmitted., to be called off, to be forfeited., to disappear, to be removed.
お喋り	おしゃべり	chattering, talk, idle talk, chat, chitchat, gossip., chatty, talkative, chatterbox, blabbermouth.
かも知れない	かもしれない	may, might, perhaps, may be, possibly.
頻りに	しきりに	frequently, repeatedly, often, incessantly, constantly., strongly, eagerly.
屡々	しばしば	often, again and again, frequently.
仕舞った	しまった	damn it!, damn!, oops!, oh dear!, oh no!.
その内	そのうち	before very long, soon, eventually, sooner or later, of the previously mentioned.
其れ共	それとも	or, or else.
所が	ところが	even so, however, still, whereupon, even though, nevertheless, on the contrary, as a matter of fact, despite.
何故なら	なぜなら	because, the reason is, if you want to know why.
軈て	やがて	before long, soon., almost, nearly., finally, in the end, eventually.
アイスクリーム		ice cream, icecream.
アイロン		iron (for pressing clothes)., hair iron, hair tong, curling tong.
アウト		out.
アルバム		album.
ウィスキー		whisky, whiskey.
エネルギー		energy., strength, power, stamina, get-up-and-go., food energy, calories.
エンジン		engine.
カード		card., curd.
キッチン		kitchen., chitin.
キャンプ		camp.
クリーム		cream.
クリスマス		Christmas.
グラス		glass (drinking vessel)., glass., glasses., grass.
グループ		group (usu. of people).
ゲーム		game.
コーチ		coach.
コード		code., cord., chord.
ゴール		goal., Gaul.
サービス		service, help, assistance, care, concern., discount, freebie, free gift., service, serve., service, servicing, (product) maintenance.
サイン		autograph, signature., sign., sine.
シャベル		shovel.
ジェット機	ジェットき	jet aeroplane, jet airplane.
ジュース		juice., soft drink (any (sweet) non-alcoholic beverage, carbonated or uncarbonated)., deuce.
スープ		(Western) soup.
スイッチ		switch.
スキー		skiing., ski, skis.
スケート		skate, skates, skating.
スター		star (cinema, sports, etc.), celebrity, idol., star symbol, asterisk., (celestial) star.
スタイル		style., (female) figure.
