図表	ずひょう	chart, diagram, graph, figure.
扇子	せんす	folding fan.
淡水	たんすい	fresh water (i.e. not salt water).
鉄橋	てっきょう	railway bridge, iron bridge.
熱する	ねっする	to heat, to heat up.
捕る	とる	to take, to catch, to capture.
毛糸	けいと	knitting wool.
包帯	ほうたい	bandage, dressing.
悠々	ゆうゆう	quiet, calm, leisurely, easy.
応ずる	おうずる	to answer, to respond, to meet., to satisfy, to accept.
加熱	かねつ	heating, application of heat.
勘違い	かんちがい	misunderstanding, wrong guess.
気体	きたい	vapour, vapor, gas.
空っぽ	からっぽ	empty, vacant, hollow.
掘る	ほる	to dig, to excavate, to hollow., to delve into., to dig up (e.g. vegetables)., (for two men) to have anal sex.
敬語	けいご	honorific, term of respect, polite expression, honorific language.
個体	こたい	individual, specimen.
交通機関	こうつうきかん	transportation facilities.
座布団	ざぶとん	zabuton (flat floor cushion used when sitting or kneeling; usu. rectangular).
災難	さいなん	calamity, misfortune, disaster.
散る	ちる	to fall (e.g. blossoms, leaves)., to scatter, to be dispersed., to disappear, to dissolve, to break up., to spread, to run, to blur., to die a noble death.
集金	しゅうきん	money collection.
図鑑	ずかん	illustrated reference book, illustrated encyclopedia (esp. for children), picture book.
炊事	すいじ	cooking, culinary arts.
損得	そんとく	loss and gain, advantage and disadvantage.
体積	たいせき	capacity, volume.
短所	たんしょ	defect, demerit, weak point, disadvantage.
中性	ちゅうせい	neutrality (incl. chemical, electrical, etc.), indifference., sexlessness, androgyny, androgyne, neuter., neuter gender.
吐き気	はきけ	nausea, sickness in the stomach.
特売	とくばい	special sale.
噴水	ふんすい	water fountain.
方角	ほうがく	direction, way, compass point.
味わう	あじわう	to taste, to savor, to relish.
羊毛	ようもう	wool.
論ずる	ろんずる	to argue, to discuss, to debate.
悔しい	くやしい, くちおしい	vexing, annoying, frustrating, regrettable, mortifying.
感ずる	かんずる	to feel, to sense.
映る	うつる	to be reflected, to harmonize with (harmonise), to come out (photo), to be projected, to be displayed (on a screen).
幾分	いくぶん	somewhat, to some extent, to some degree., some, part, portion.
櫛	くし	comb.
形容詞	けいようし	(true) adjective, i-adjective.
稽古	けいこ	practice, practising, training, study.
原産	げんさん	place of origin, habitat.
工員	こういん	factory worker.
慌ただしい	あわただしい	busy, hurried, confused, flurried.
作製	さくせい	manufacture.
手ごろ	てごろ	moderate, handy, convenient, reasonable.
手洗い	てあらい	washing one's hands, water (or basin, etc.) for washing one's hands., restroom, lavatory, toilet., hand-washing (laundry, etc.).
占う	うらなう	to tell someone's fortune, to forecast, to predict, to divine.
洗面	せんめん	wash up (one's face), have a wash.
送別	そうべつ	farewell, send-off.
濁る	にごる	to become muddy, to become cloudy, to get impure (of a liquid, gas, etc.)., to become dull (of a sound, color, etc.), to become hoarse., to become impure (of a heart, society, etc.), to be corrupted, to be polluted., to become voiced, to add voiced consonant marks.
転がす	ころがす	to roll., to turn over, to tip over, to throw down., to leave., to buy and sell (quickly for a profit).
転がる	ころがる	to roll, to tumble., to fall over, to roll over., to lie down., to be scattered about, to be common., (of a situation or outcome) to change, to turn out.
怒鳴る	どなる	to shout, to yell.
彼方	かなた, あなた	beyond, across, the other side, the distance.
複写	ふくしゃ	copy, duplicate.
膨らます	ふくらます	to swell, to expand, to inflate, to bulge.
無地	むじ	plain, unfigured.
例える	たとえる	to compare, to liken, to speak figuratively, to illustrate, to use a simile.
真っ青	まっさお	deep blue, bright blue., ghastly pale, pallid, white as a sheet.
麓	ふもと	foot (of a mountain or hill), bottom, base.
仮定	かてい	assumption, supposition, hypothesis.
熟語	じゅくご	kanji compound., idiom, idiomatic phrase.
蒸発	じょうはつ	evaporation., disappearance (of people intentionally concealing their whereabouts), unexplained disappearance.
食塩	しょくえん	table salt.
心当たり	こころあたり	having some knowledge of, happening to know.
真空	しんくう	vacuum, hollow, empty.
人文科学	じんぶんかがく	humanities, social sciences, liberal arts.
存じる	ぞんじる	to think, feel, consider, know, etc..
怠る	おこたる	to be negligent in doing something, to shirk, to be off one's guard.
大ざっぱ	おおざっぱ	rough (as in not precise), broad, sketchy.
物騒	ぶっそう	dangerous, disturbed, insecure.
平凡	へいぼん	common, commonplace, ordinary, mediocre.
編	へん	compilation (of a text), editing., volume (of a text)., completed literary work.
縫う	ぬう	to sew, to stitch., to weave one's way (e.g. through a crowd).
目印	めじるし	mark, sign, landmark.
領事	りょうじ	consul.
冷める	さめる	to become cool (e.g. from a high temperature to room temperature), to come down (fever)., to cool down (interest), to abate, to subside, to dampen.
ご苦労さま	ごくろうさま	thank you very much for your ..., I appreciate your efforts.
緯度	いど	latitude (nav.).
下駄	げた	geta, Japanese wooden clogs., turn (in set-type proofing), upside-down character.
蓋	ふた, がい, フタ	cover, lid, cap.
信ずる	しんずる	to believe, to believe in, to place trust in, to confide in, to have faith in.
水滴	すいてき	drop of water., vessel for replenishing inkstone water.
正方形	せいほうけい	square.
不潔	ふけつ	unclean, dirty, filthy, impure.
浮かぶ	うかぶ	to float, to be suspended., to rise to surface., to come to mind, to have inspiration.
平気	へいき	coolness, calmness, composure, unconcern., all right, OK, okay.
目次	もくじ	table of contents.
険しい	けわしい	precipitous, rugged, inaccessible, impregnable, steep., grim, severe, stern.
交差	こうさ	crossing, intersection., (genetic) crossing over.
広める	ひろめる	to spread, to propagate, to popularize, to disseminate., to broaden, to extend, to widen, to enlarge.
四角	しかく	square.
酒場	さかば	bar, bar-room.
縮む	ちぢむ, ちじむ	to shrink, to contract, to diminish (in size).
照らす	てらす	to shine on, to illuminate., to compare (with), to refer to.
照る	てる	to shine., to look slightly upward (of a noh mask; indicating joy, etc.).
水平線	すいへいせん	horizon (related to sea or lakes).
通	つう	connoisseur, authority., counter for letters, notes, documents, etc..
突っ込む	つっこむ	to thrust (something) into (something), to cram., to plunge into, to go into deeply., to get involved with, to meddle, to poke one's nose into., to riposte, to retort, to quip.
崩す	くずす	to destroy, to demolish, to pull down, to tear down, to level., to disturb, to put into disorder, to throw off balance, to make shaky., to relax (one's pose), to make oneself at ease., to break (a bill), to change, to make change., to write in cursive style, to write in running style., to break into a smile, to let off a smile., to lower (a price).
牧畜	ぼくちく	stock-farming.
和英	わえい	Japanese-English.
飢饉	ききん	famine, drought, shortage, crop failure.
若々しい	わかわかしい	youthful, young.
栓	せん	stopper, cork, stopcock.
縞	しま	stripe, bar, streak.
省略	しょうりゃく	omission, abbreviation, abridgment, abridgement.
通用	つうよう	popular use, circulation., to pass as.
同	どう	the same, the said, ibid..
独り言	ひとりごと	soliloquy, monologue, speaking to oneself.
訳す	やくす	to translate, to interpret.
幼稚	ようち	infancy, childish, infantile.
領収	りょうしゅう	receipt, voucher.
近々	ちかぢか, きんきん	soon, nearness, before long.
所々	ところどころ, しょしょ	here and there, some parts (of something), several places.
長引く	ながびく	to be prolonged, to drag on.
下品	げひん	vulgarity, meanness, indecency, coarseness.
偶数	ぐうすう	even number.
糊	のり	paste, glue, clothing starch.
耕す	たがやす	to till, to plow, to plough, to cultivate.
催促	さいそく	pressing, demanding, urging, demand, request, claim.
貸家	かしや, かしいえ	house for rent.
湯気	ゆげ	steam, vapour, vapor.
等分	とうぶん	division into equal parts.
逃がす	にがす	to miss, to lose, to give away, to let go, to set free, to let get away.
日本式	にほんしき	Japanese style.
肌着	はだぎ, はだぎぬ	underwear, underclothes, lingerie, chemise, singlet.
毎度	まいど	each time., thank you for your continued patronage.
目上	めうえ	superior, superiors, senior.
火傷	やけど, かしょう	burn, scald.
中指	なかゆび, ちゅうし	middle finger, long finger, second finger, tall finger, middle toe, third toe.
怪しい	あやしい	suspicious, dubious, doubtful, dodgy, suspicious (referring to a potential amorous relation), dangerous (e.g. financial situation), ominous (e.g. weather), strange, shady, fishy., charming, bewitching, mysterious.
裁縫	さいほう	sewing.
実る	みのる	to bear fruit, to ripen.
純情	じゅんじょう	pure heart, naivete, self-sacrificing devotion.
誓う	ちかう	to swear, to vow, to take an oath, to pledge.
脱線	だっせん	derailment., digression, deviation.
着せる	きせる	to put clothes on (someone)., to plate, to gild, to veneer., to accuse (of some crime), to give (a bad name).
直角	ちょっかく	right angle, perpendicular.
泊める	とめる	to give shelter to, to lodge, to put up, to accommodate.
薄める	うすめる	to dilute, to water down.
命ずる	めいずる	to command, to appoint.
話し掛ける	はなしかける	to address (someone), to accost a person, to talk (to someone)., to begin to talk, to start a conversation.
椀	わん	bowl (wooden).
手拭い	てぬぐい	(hand) towel.
雨戸	あまど	sliding storm shutter.
回り道	まわりみち	detour, diversion.
曲げる	まげる	to bend, to crook, to bow, to curve, to curl., to lean, to tilt, to incline, to slant., to bend (the truth), to distort, to twist, to pervert., to yield (a point), to depart (from a principle), to ignore (what one really thinks)., to pawn.
腰掛ける	こしかける	to sit (down).
三日月	みかづき, みかずき	new moon, crescent moon.
惨め	みじめ	miserable, wretched, unhappy, sad, pitiable.
失恋	しつれん	disappointed love, broken heart, unrequited love, being lovelorn.
承る	うけたまわる	to hear, to be told, to know., to receive (order), to undertake, to comply, to take (a reservation, etc.).
人造	じんぞう	man-made, synthetic, artificial.
船便	ふなびん	surface mail (ship), sea mail., ferry service, steamer service.
彫る	ほる, える	to carve, to engrave, to sculpt, to chisel., to tattoo.
伝染	でんせん	contagion, infection.
符号	ふごう	sign, mark, symbol, code., sign (e.g. positive, negative).
曖昧	あいまい	vague, ambiguous, unclear., fuzzy.
燃やす	もやす, もす	to burn.
差し支え	さしつかえ	hindrance, impediment.
お参り	おまいり	worship, shrine visit.
アイデア		idea.
メーター		meter (i.e. measuring device)., metre (i.e. 100 cm), meter.
偉い	えらい	great, excellent, admirable, remarkable, distinguished, important, celebrated, famous, eminent., awful, terrible.
卸す	おろす	to sell wholesale., to grate (e.g. vegetables)., to cut up fish.
裂く	さく	to tear, to rip up., to cut up, to cleave, to cut open (esp. the abdomen)., to forcibly separate (i.e. two lovers)., to spare (time, money, etc.), to use part of something.
見上げる	みあげる	to look up at, to raise one's eyes., to look up to, to admire, to respect.
胡椒	こしょう, コショウ	pepper.
御免	ごめん	your pardon, declining (something), dismissal, permission.
荒い	あらい	rough, rude, wild.
取り出す	とりだす	to take out, to produce, to pick out., to fetch, to retrieve.
助かる	たすかる	to be saved, to be rescued, to survive., to escape harm, to be spared damage., to be helped, to be saved trouble.
酔っ払い	よっぱらい	drunkard.
早速	さっそく	at once, immediately, without delay, promptly.
退ける	のける, どける	to put something out of the way, to move (something, someone) aside., to remove, to exclude, to take away., to set aside, to keep apart., to remove (someone) from the group, to shun., (after the -te form of a verb) to do well despite difficulties, to accomplish despite adversity., (after the -te form of a verb) to do resolutely, to do boldly.
著す	あらわす	to write, to publish.
凋む	しぼむ	to wither (e.g. flowers, dreams), to sag (e.g. balloon, grapes), to fade (away), to shrivel, to wilt, to deflate.
定規	じょうぎ	(measuring) ruler.
釘	くぎ	nail (i.e. small metal spike).
裏返す	うらがえす	to turn inside out, to turn the other way, to turn (something) over.
恋しい	こいしい	yearned for, longed for, missed.
温める	あたためる, あっためる, ぬくめる	to warm, to heat.
落ち着く	おちつく	to calm down, to compose oneself, to regain presence of mind., to calm down, to settle down, to die down, to become stable, to abate., to settle down (in a location, job, etc.), to settle in., to be settled, to be fixed, to have been reached., to harmonize with, to harmonise with, to match, to suit, to fit., to be unobtrusive, to be quiet, to be subdued.
係わる	かかわる	to be affected, to be influenced., to be concerned with, to have to do with., to stick to (opinions).
書き取り	かきとり	writing down from other written material, writing kanji text from hiragana., transcription (of spoken material).
蓄える	たくわえる	to store, to lay in stock., to have a beard, to grow a beard.
匂う	におう	to be fragrant, to smell (good)., to stink, to smell (bad)., to glow, to be bright., to smack of, to show hints of.
乗り越し	のりこし	riding past (one's station).
引き算	ひきざん	subtraction.
引き止める	ひきとめる	to detain, to check, to restrain.
行ってきます	いってきます	I'm off, see you later.
ご遠慮ください	ごえんりょください	please refrain from ~ (e.g. smoking, etc.).
意地悪	いじわる	malicious, ill-tempered, unkind.
引力	いんりょく	attraction (e.g. magnetic, gravitation), affinity, gravitational pull., attractiveness, magnetism.
襖	ふすま	fusuma (Japanese sliding screen).
下書き	したがき	rough copy, draft, draught.
行き成り	いきなり, ゆきなり	abruptly, suddenly, all of a sudden, without warning.
自習	じしゅう	self-study.
蒸し暑い	むしあつい	humid, sultry.
水筒	すいとう	canteen, flask, water bottle, thermos.
速達	そくたつ	express, special delivery.
透き通る	すきとおる	to be(come) transparent.
背負う	せおう, しょう	to be burdened with, to take responsibility for, to carry on back or shoulder., to have (something) in the background, to be in front (of something).
迷信	めいしん	superstition, superstitious belief.
鳴らす	ならす	to ring, to sound, to chime, to beat, to snort (nose)., to be popular, to be esteemed, to be reputed., to state, to insist, to complain.
或	ある	a certain ..., some ....
映す	うつす	to project, to reflect, to cast (shadow).
採る	とる	to adopt (measure, proposal)., to pick (e.g. fruit), to catch (e.g. insects), to take (e.g. a sample)., to assume (attitude)., to take on (i.e. hire), to engage.
申し訳ない	もうしわけない	I'm sorry, (it's) inexcusable, I feel regretful, I feel guilty., thank you very much (for help, etc.).
緩い	ゆるい	loose., lenient, lax., gentle (curve, slope, etc.)., slow, weak., soft, not firm.
近寄る	ちかよる	to approach, to draw near.
比較的	ひかくてき	comparative, relative.
名詞	めいし, なことば	noun.
目覚まし	めざまし	alarm clock., opening one's eyes, keeping one's eyes open., type of candy given to a child after it wakes up from a nap.
目立つ	めだつ	to be conspicuous, to stand out.
薬指	くすりゆび	ring finger, fourth finger.
立ち止まる	たちどまる	to stop, to halt, to stand still.
騒々しい	そうぞうしい	noisy, boisterous.
倣う	ならう	to imitate, to follow, to emulate.
お辞儀	おじぎ	bow, bowing.
一通り	ひととおり	from start to end, in general., ordinary, usual., briefly, roughly., one method.
概論	がいろん	introduction, outline, general remarks.
戸棚	とだな	cupboard, locker, closet, wardrobe, cabinet.
澄む	すむ	to clear (e.g. weather), to become transparent.
惜しい	おしい	regrettable, disappointing., precious, dear, valuable., too good for, deserving better., almost but not quite.
担ぐ	かつぐ	to shoulder, to carry on one's shoulder., to take (someone) for a ride, to deceive, to take in.
探る	さぐる	to feel around for, to fumble for, to grope for, to search for, to look for., to investigate, to probe into, to spy on, to sound out., to explore (parts unknown), to enjoy (natural beauty).
丁目	ちょうめ	district of a town, city block (of irregular size).
定休日	ていきゅうび	regular holiday, fixed day off, regular closing day.
突き当たる	つきあたる	to run into, to collide with, to come to the end of (a street).
妨げる	さまたげる	to disturb, to prevent, to obstruct, to hinder.
姪	めい	niece.
矢印	やじるし	arrow (mark or symbol), directional marker or indicator.
落第	らくだい	failure, dropping out of a class.
飛び込む	とびこむ	to jump in, to leap in, to plunge into, to dive.
汚す	よごす, けがす	to pollute, to contaminate, to soil, to make dirty, to stain., to disgrace, to dishonour, to dishonor, to defile.
何分	なにぶん	some, any, (a) little, of some kind, of some sort., please., anyway, anyhow, at any rate, after all.
休講	きゅうこう	lecture cancellation, cancelling (lecture, class, etc.).
鋸	のこぎり	saw., musical saw.
固まる	かたまる	to harden, to solidify., to become firm, to become certain., to gather (together), to assemble, to huddle together.
受け持つ	うけもつ	to take (be in) charge of.
青白い	あおじろい	pale, pallid., bluish-white.
妥当	だとう	valid, proper, right, appropriate.
張り切る	はりきる	to be in high spirits, to be full of vigor (vigour), to be enthusiastic, to be eager, to stretch to breaking point.
跳ねる	はねる	to jump, to leap, to prance, to spring up, to bound, to hop., to break up, to close, to come to an end., to hit (e.g. to have a car hit something or someone).
目指す	めざす	to aim at, to have an eye on., to go toward, to head for.
夕立	ゆうだち	(sudden) evening shower (rain).
落とし物	おとしもの	lost property.
乾かす	かわかす	to dry (clothes, etc.), to desiccate.
仕方がない	しかたがない	it can't be helped, it's inevitable, it's no use, can't stand it, being impatient, being annoyed.
出来上がる	できあがる	to be completed, to be finished, to be ready (e.g. to serve or eat)., to be very drunk.
草履	ぞうり, じょうり	zori, Japanese sandals.
番地	ばんち	house number, address.
払い込む	はらいこむ	to deposit, to pay in.
編む	あむ	to knit, to plait, to braid., to compile (anthology, dictionary, etc.), to edit.
茂る	しげる	to grow thickly, to be in full leaf, to be rampant, to luxuriate, to be luxurious.
欲張り	よくばり	avarice, covetousness, greed.
入れ物	いれもの	container, case, receptacle., (euph. for) coffin, casket.
思い付く	おもいつく	to think of, to hit upon, to come into one's mind, to be struck with an idea.
教わる	おそわる	to be taught.
見下ろす	みおろす	to overlook, to command a view of, to look down on., to despise, to look down on.
待ち合わせる	まちあわせる	to rendezvous, to meet at a prearranged place and time, to arrange to meet.
追い越す	おいこす	to pass (e.g. car), to overtake., to surpass, to outstrip, to get ahead of, to outdistance.
拝む	おがむ	to assume the posture of praying, to press the palms and fingers of both hands together, to do reverence (e.g. before a statue of the Buddha), to pay one's respects., to beg, to make a supplication., to see (something or someone of high status).
嫌がる	いやがる	to hate, to dislike.
隙	すき, げき, ひま, すきけ	gap, space., break, interlude, interval., chink (in one's armor, armour), chance, opportunity., breach (of a relationship between people).
祭る	まつる	to deify, to enshrine., to pray, to worship.
始終	しじゅう	continuously, from beginning to end, from first to last.
清い	きよい	clear, pure, noble.
組み立てる	くみたてる	to assemble, to set up, to construct.
憎む	にくむ	to hate, to detest.
補う	おぎなう	to compensate for, to supplement.
頼もしい	たのもしい	reliable, trustworthy, hopeful, promising.
洒落	しゃれ, シャレ	joke, pun, witticism., smartly dressed, stylish, fashion-conscious, refined.
小便	しょうべん, しょんべん	urine, piss, pee., breaking a contract.
匙	さじ, しゃじ, かい	spoon.
着々	ちゃくちゃく	steadily.
道順	みちじゅん	itinerary, route.
引っ込む	ひっこむ	to draw back, to sink, to cave in., to be set back (e.g. from a road)., to withdraw (e.g. from the public eye), to retire to (somewhere), to stay indoors, to butt out, to stay out of it.
甘やかす	あまやかす	to pamper, to spoil.
句読点	くとうてん	punctuation mark, punctuation marks.
桁	けた	column, beam, girder, crossbeam, spar, yard., digit, decade, order of magnitude.
片付く	かたづく	to be put in order, to be put to rights., to be disposed of, to be solved., to be finished., to be married (off).
瞼	まぶた, まなぶた	eyelid, eyelids.
凸凹	でこぼこ, とつおう, だくぼく	unevenness, roughness, ruggedness., inequality.
振る舞う	ふるまう	to behave, to conduct oneself., to entertain, to treat someone (to a drink), to make tea for someone (tea ceremony).
甦る	よみがえる	to be resurrected, to be resuscitated, to be rehabilitated, to be revived, to be refreshed, to be restored., to be recalled (e.g. memories), to be brought back.
威張る	いばる, えばる	to put on airs, to act big, to throw one's weight about, to be overbearing, to be domineering, to be bossy, to be pushy, to be proud, to be haughty, to be arrogant, to swagger, to boast, to brag.
帰す	かえす	to send (someone) back, to send (someone) home.
隙間	すきま	crevice, crack, gap, opening.
四捨五入	ししゃごにゅう	rounding half up (i.e. fractions).
重なる	かさなる	to be piled up, to lie on top of one another., to come one after another, to happen over and over, to pile up (e.g. stress), to accumulate., to overlap (each other), to occur at the same time, to happen simultaneously.
甚だしい	はなはだしい	extreme, excessive, terrible, intense, severe, serious, tremendous, heavy (damage).
生意気	なまいき	impertinent, saucy, cheeky, conceit, audacious, brazen.
箪笥	たんす, タンス	chest of drawers, bureau, cabinet, tansu, dresser.
勇ましい	いさましい	brave, valiant, gallant, courageous., stirring, vigorous, rousing.
区切る	くぎる	to demarcate, to delimit, to divide (an area), to mark off, to cut off., to punctuate, to put an end to (e.g. a sentence), to insert pauses or breaks (e.g. when reading aloud).
付き合う	つきあう	to associate with, to keep company with, to go out with, to go steady with, to get on with., to go along with, to follow someone's lead, to accompany someone, to compromise.
経度	けいど	longitude.
散らかる	ちらかる	to be in disorder, to lie scattered around.
酸っぱい	すっぱい	sour, acid.
治める	おさめる	to govern, to manage., to subdue.
湿る	しめる, しとる	to be wet, to become wet, to be damp, to be moist., to be in low spirits, to feel depressed.
上品	じょうひん	elegant, refined, polished.
粗筋	あらすじ	outline, summary.
卑怯	ひきょう	cowardice, meanness, unfairness.
便箋	びんせん	writing paper, stationery.
錆	さび	rust.
思いがけない	おもいがけない	unexpected, contrary to expectations, by chance, casual.
言い出す	いいだす	to start talking, to speak, to tell, to propose, to suggest, to break the ice.
更ける	ふける	to get late, to advance, to wear on.
恨む	うらむ	to resent, to curse, to feel bitter, to blame, to bear a grudge., to regret.
散らす	ちらす	to scatter, to cause a shower of., to disperse, to distribute, to spread., to resolve (a symptom, condition, etc.), to relieve, to get rid of, to cure., to distract, to divert., to do ... wildly (i.e. disorderly or frequently), to do ... all over the place.
思い込む	おもいこむ	to be under impression that, to be convinced that, to imagine that, to set one's heart on, to be bent on.
騒がしい	さわがしい	noisy, boisterous., turbulent (era, etc.), troubled.
払い戻す	はらいもどす	to repay, to pay back.
溶け込む	とけこむ	to melt into, to merge into., to fit in, to adapt, to blend.
皺	しわ	wrinkle, crease., ripple.
塩辛い	しおからい, からい	salty (taste), briny.
田んぼ	たんぼ, でんぽ	paddy field, farm.
捩る	ねじる, よじる, もじる	to screw, to twist., to distort, to parody, to make a pun., to torture, to wrest.
やむを得ない	やむをえない	cannot be helped, unavoidable.
お手伝いさん	おてつだいさん	maid.
御洒落	おしゃれ, オシャレ	smartly dressed, stylish, fashion-conscious., someone smartly dressed., to dress up, to be fashionable.
嚏	くしゃみ, くさめ, くっさめ, クシャミ	sneeze., spoken twice in response to someone sneezing as a charm against an early death.
草臥れる	くたびれる	to get tired, to be exhausted., to wear out, to be battered from long use.
くっ付く	くっつく	to adhere to, to stick to, to cling to., to keep close to, to go along with., to get involved with, to be thick with, to become intimate.
くっ付ける	くっつける	to attach, to stick together, to paste, to glue., to place together, to put side-by-side., to make someone get married, to get someone hitched.
吃逆	しゃっくり	hiccough, hiccup.
その上	そのうえ	in addition, furthermore., above (which), on top of (which).
ドキドキ		thump-thump, bang-bang, pit-a-pat, pitapat, pitter-patter., to beat fast (of one's heart), to throb, to pound, to palpitate.
打付ける	うちつける	to nail., to knock, to bang (e.g. one's head), to strike (hard)., to throw (e.g. a rock), to fling.
ぶら下げる	ぶらさげる	to hang, to suspend, to dangle, to swing, to carry.
若しかしたら	もしかしたら	perhaps, maybe, perchance, by some chance, by any chance.
若しかすると	もしかすると	perhaps, maybe, by some chance.
寄越す	よこす	to send, to forward., to hand over (e.g. money).
アクセント		accent (in language)., stress, highlight, accent.
アンテナ		antenna., person who collects information or opinions.
イメージ		(one's) image., (computer) image., mental image, impression, artist's impression.
インタビュー		interview (i.e. television, newspaper, etc.).
ウール		wool.
エチケット		etiquette.
オーケストラ		orchestra.
オートメーション		automation.
オルガン		organ (musical instrument).
カーブ		curve, turn., curve ball (baseball).
カセット		cassette (tape)., game cartridge.
カバー		cover (e.g. book), coverage., to compensate for (a loss), to offset (a weakness), to back up., kava (Piper methysticum), cava, kavakava., cava, Spanish sparkling wine.
カラー		collar., color, colour., hair colouring (coloring)., calla (variety of arum lily).
カロリー		calorie.
キャンパス		campus.
クーラー		cooler, air conditioner.
クリーニング		cleaning, dry cleaning, laundry service.
コース		course (route, trail, course of study, course of action, plan, option)., full course meal (multiple dishes served in sequence), prix fixe meal.
コック		cook, chef., tap, spigot, faucet, cock., cock (male fowl)., cock (penis).
コンクール		contest.
混凝土	コンクリート, こんくりいと	concrete.
コンセント		electrical outlet (concentric plug)., consent., concentric.
護謨	ゴム, ごむ	gum, rubber., eraser., condom.
サークル		group with a common interest (e.g. students), club (e.g. company sports club), circle., circle (shape).
サイレン		siren.
サラリーマン		office worker, company employee, company man.
シーズン		season (fruits and vegetables, sporting, holidays).
シーツ		sheet, bed sheet.
シャッター		camera shutter., shutter (door, window, etc.).
シリーズ		series.
ジャーナリスト		journalist.
スクール		school.
スケジュール		schedule.
スタート		start.
スチュワーデス		stewardess, (female) flight attendant.
ステージ		stage., performance.
ストップ		stop.
スピーカー		speaker.
スマート		smart, stylish., slim.
スライド		slide., change (in value or situation), proportional change., to slide, to slip., to change (in value, e.g. with a sliding scale), to change (in situation).
セメント		cement.
センチ		centimeter., centi-, 10^-2., sentimental.
ダイヤモンド		diamond.
ダイヤル		dial.
ダブル		double., double bed, hotel room with a double bed., double-breasted., double-cuffed., double width (of cloth; usu. 1.42 meters)., doubles (e.g. in tennis)., biracial person (esp. half-Japanese), person of mixed parentage.
ダム		dam., dumb.
チョーク		chalk., choke., chock.
テーマ		theme, topic, subject matter, motif, project, slogan.
テンポ		tempo.
トレーニング		training.
ナイロン		nylon.
ナンバー		number.
ニコニコ		with a friendly grin, smilingly.
ネックレス		necklace.
ハンドル		handle., steering wheel., (bicycle) handlebar.
バケツ		bucket, pail., skip.
バック		back., to go backwards, to reverse., to refund a customer.
発条	ばね, ぜんまい, はつじょう, だんき, バネ	spring (e.g. coil, leaf), mainspring, power spring.
バランス		balance.
パターン		pattern.
パンツ		underpants, pants, briefs, panties, shorts, knickers., trousers (esp. women's), jodhpurs, breeches, pants, trunks (e.g. swimming).
ビタミン		vitamin.
ビニール		vinyl.
ピストル		pistol.
ピンク		pink.
ファスナー		fastener, zipper.
フライパン		fry pan, frying pan.
ブラウス		blouse.
プラスチック		plastic.
プラットホーム		platform.
プリント		print, copy., handout, flyer.
プログラム		program, programme.
ヘリコプター		helicopter.
ベテラン		person with a lot of experience, old hand, veteran (in a particular field).
ボーナス		bonus.
ポスター		poster.
マイナス		minus.
マスク		mask.
マフラー		muffler (garment, vehicle), scarf.
マラソン		marathon, long-distance race.
マンション		large apartment (from mansion), apartment house.
ミシン		sewing machine.
ミリ		milli-, 10^-3., millimetre, millimeter.
メニュー		menu., schedule, program, programme., (computer) menu.
モーター		motor.
モダン		modern.
モデル		model.
ラッシュアワー		rush hour.
ランチ		lunch., launch., ranch.
ランニング		running., tank top.
リズム		rhythm.
リットル		litre.
リボン		ribbon.
レクリエーション		recreation., re-creation.
レジャー		leisure.
レベル		level, standard, amount, degree, gradation, grade, rank, class, floor, storey (story), layer, stratum., spirit level, (surveyor's) level., minor release sequence number (software versioning)., flat, level., rebel.
レンズ		lens.
ローマ字	ローマじ, ろーまじ	Latin alphabet, transliteration of Japanese in "Roman" or Latin letters, romanization, romanisation, romaji.
ロッカー		locker., rocker.
ロビー		lobby, lounge.
ワンピース		dress.
慰める	なぐさめる	to comfort, to console, to amuse.
一休み	ひとやすみ	(short) rest, breather, break.
一旦	いったん	once., for a moment, temporarily.
溢れる	あふれる	to overflow, to brim over, to flood.
引っ繰り返る	ひっくりかえる	to be overturned, to be upset, to topple over, to be reversed.
円周	えんしゅう	circumference.
煙い	けむい, けぶい	smoky.
凹む	へこむ	to be dented, to be indented, to yield to, to give, to sink, to collapse, to cave in., to be overwhelmed, to feel down, to be forced to yield, to be daunted, to be snubbed.
下らない	くだらない	good-for-nothing, stupid, trivial, worthless.
仮名遣い	かなづかい	kana orthography, syllabary spelling.
可愛がる	かわいがる	to love, to be affectionate, to favor, to favour, to be partial to., to torment, to tease, to be rough with.
家	け	house (e.g. of Tokugawa), family.
解く	ほどく	to unfasten, to untie, to unwrap (e.g. parcel).
各	かく	each, every, all.
各地	かくち	every place, various places.
括弧	かっこ	parentheses, brackets.
渇く	かわく	to be thirsty.
巻く	まく	to wind, to coil, to roll, to wear (e.g. turban, scarf)., to envelope, to shroud., to outflank, to skirt., to link (verse).
喧しい	やかましい, かしましい, かしがましい, かまびすしい	noisy, boisterous., strict, faultfinding, carping, fussy.
漢和	かんわ	China and Japan., Chinese and Japanese (languages)., Chinese Character-Japanese dictionary.
含める	ふくめる	to include (in a group or scope)., to instruct, to make one understand., to include (a nuance), to put in (an implication)., to put in (someone's) mouth., to permeate with flavor.
幾	いく	some, several., many., how many?, how much?.
却って	かえって	on the contrary, rather, all the more, instead.
客間	きゃくま	parlor, parlour, guest room.
汲む	くむ	to draw (water), to fetch (water), to ladle, to dip, to scoop, to pump., to have a drink together., to consider, to sympathize with, to sympathise with.
